Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,RPE
2023-06-19 17:39:05,"Pull Workout",1h 4m,"Pull Up",1,0,6.0,0,0.0,
2023-06-19 17:39:05,"Pull Workout",1h 4m,"Pull Up",2,0,6.0,0,0.0,
2023-06-19 17:39:05,"Pull Workout",1h 4m,"Pull Up",3,0,6.0,0,0.0,
2023-06-19 17:39:05,"Pull Workout",1h 4m,"Kneeling Pulldown (Band)",3,140.0,15.0,0,0.0,
2023-06-19 17:39:05,"Pull Workout",1h 4m,"Kneeling Pulldown (Band)",1,140.0,15.0,0,0.0,
2023-06-19 17:39:05,"Pull Workout",1h 4m,"Kneeling Pulldown (Band)",2,140.0,15.0,0,0.0,
2023-06-19 17:39:05,"Pull Workout",1h 4m,"Bent Over One Arm Row (Dumbbell)",1,35.0,12.0,0,0.0,
2023-06-19 17:39:05,"Pull Workout",1h 4m,"Bent Over One Arm Row (Dumbbell)",2,35.0,12.0,0,0.0,
2023-06-19 17:39:05,"Pull Workout",1h 4m,"Bent Over One Arm Row (Dumbbell)",4,40.0,8.0,0,0.0,
2023-06-19 17:39:05,"Pull Workout",1h 4m,"Bent Over One Arm Row (Dumbbell)",3,40.0,10.0,0,0.0,
2023-06-19 17:39:05,"Pull Workout",1h 4m,"Preacher Curl (Barbell)",2,50.0,10.0,0,0.0,
2023-06-19 17:39:05,"Pull Workout",1h 4m,"Preacher Curl (Barbell)",3,50.0,8.0,0,0.0,
2023-06-19 17:39:05,"Pull Workout",1h 4m,"Preacher Curl (Barbell)",1,40.0,12.0,0,0.0,
2023-06-19 17:39:05,"Pull Workout",1h 4m,"Hammer Curl (Dumbbell)",2,20.0,10.0,0,0.0,
2023-06-19 17:39:05,"Pull Workout",1h 4m,"Hammer Curl (Dumbbell)",1,20.0,10.0,0,0.0,
2023-06-19 17:39:05,"Pull Workout",1h 4m,"Lat Pulldown (Machine)",2,70.0,12.0,0,0.0,
2023-06-19 17:39:05,"Pull Workout",1h 4m,"Lat Pulldown (Machine)",3,90.0,10.0,0,0.0,
2023-06-19 17:39:05,"Pull Workout",1h 4m,"Lat Pulldown (Machine)",1,80.0,15.0,0,0.0,
2023-06-19 17:39:05,"Pull Workout",1h 4m,"Face Pull (Cable)",2,35.0,12.0,0,0.0,
2023-06-19 17:39:05,"Pull Workout",1h 4m,"Face Pull (Cable)",1,30.0,15.0,0,0.0,
2023-06-19 17:39:05,"Pull Workout",1h 4m,"Face Pull (Cable)",W,25.0,15.0,0,0.0,
2023-06-19 17:39:05,"Pull Workout",1h 4m,"Face Pull (Cable)",3,35.0,15.0,0,0.0,
2023-06-19 17:39:05,"Pull Workout",1h 4m,"Bent Over Row (Barbell)",4,70.0,8.0,0,0.0,
2023-06-19 17:39:05,"Pull Workout",1h 4m,"Bent Over Row (Barbell)",3,70.0,10.0,0,0.0,
2023-06-19 17:39:05,"Pull Workout",1h 4m,"Bent Over Row (Barbell)",2,70.0,10.0,0,0.0,
2023-06-19 17:39:05,"Pull Workout",1h 4m,"Bent Over Row (Barbell)",1,60.0,12.0,0,0.0,
2023-06-19 17:39:05,"Pull Workout",1h 4m,"Knee Raise (Captain's Chair)",2,0,8.0,0,0.0,
2023-06-19 17:39:05,"Pull Workout",1h 4m,"Knee Raise (Captain's Chair)",1,0,8.0,0,0.0,
2023-06-19 17:39:05,"Pull Workout",1h 4m,"Knee Raise (Captain's Chair)",3,0,6.0,0,0.0,
2023-06-20 05:37:06,"Push Workout",1h 29m,"Bench Press (Barbell)",1,25.0,5.0,0,0.0,
2023-06-20 05:37:06,"Push Workout",1h 29m,"Bench Press (Barbell)",4,40.0,5.0,0,0.0,
2023-06-20 05:37:06,"Push Workout",1h 29m,"Bench Press (Barbell)",3,40.0,5.0,0,0.0,
2023-06-20 05:37:06,"Push Workout",1h 29m,"Bench Press (Barbell)",2,35.0,5.0,0,0.0,
2023-06-20 05:37:06,"Push Workout",1h 29m,"Bench Press (Barbell)",5,45.0,5.0,0,0.0,
2023-06-20 05:37:06,"Push Workout",1h 29m,"Incline Bench Press (Barbell)",1,15.0,12.0,0,0.0,
2023-06-20 05:37:06,"Push Workout",1h 29m,"Incline Bench Press (Barbell)",2,20.0,10.0,0,0.0,
2023-06-20 05:37:06,"Push Workout",1h 29m,"Incline Bench Press (Barbell)",3,25.0,8.0,0,0.0,
2023-06-20 05:37:06,"Push Workout",1h 29m,"Lateral Raise (Cable)",1,10.0,10.0,0,0.0,
2023-06-20 05:37:06,"Push Workout",1h 29m,"Lateral Raise (Cable)",3,10.0,12.0,0,0.0,
2023-06-20 05:37:06,"Push Workout",1h 29m,"Lateral Raise (Cable)",2,10.0,12.0,0,0.0,
2023-06-20 05:37:06,"Push Workout",1h 29m,"Overhead Press (Dumbbell)",1,15.0,15.0,0,0.0,
2023-06-20 05:37:06,"Push Workout",1h 29m,"Overhead Press (Dumbbell)",2,20.0,12.0,0,0.0,
2023-06-20 05:37:06,"Push Workout",1h 29m,"Overhead Press (Dumbbell)",4,15.0,12.0,0,0.0,
2023-06-20 05:37:06,"Push Workout",1h 29m,"Overhead Press (Dumbbell)",3,20.0,10.0,0,0.0,
2023-06-20 05:37:06,"Push Workout",1h 29m,"Triceps Pushdown (Cable - Straight Bar)",3,32.5,10.0,0,0.0,
2023-06-20 05:37:06,"Push Workout",1h 29m,"Triceps Pushdown (Cable - Straight Bar)",2,32.5,10.0,0,0.0,
2023-06-20 05:37:06,"Push Workout",1h 29m,"Triceps Pushdown (Cable - Straight Bar)",1,25.0,12.0,0,0.0,
2023-06-20 05:37:06,"Push Workout",1h 29m,"Knee Raise (Captain's Chair)",3,0,8.0,0,0.0,
2023-06-20 05:37:06,"Push Workout",1h 29m,"Knee Raise (Captain's Chair)",2,0,8.0,0,0.0,
2023-06-20 05:37:06,"Push Workout",1h 29m,"Knee Raise (Captain's Chair)",1,0,8.0,0,0.0,
2023-06-21 07:18:57,"Leg Workout",1h 12m,"Front Squat (Barbell)",3,30.0,5.0,0,0.0,
2023-06-21 07:18:57,"Leg Workout",1h 12m,"Front Squat (Barbell)",1,25.0,5.0,0,0.0,
2023-06-21 07:18:57,"Leg Workout",1h 12m,"Front Squat (Barbell)",2,25.0,5.0,0,0.0,
2023-06-21 07:18:57,"Leg Workout",1h 12m,"Front Squat (Barbell)",4,30.0,5.0,0,0.0,
2023-06-21 07:18:57,"Leg Workout",1h 12m,"Front Squat (Barbell)",5,35.0,5.0,0,0.0,
2023-06-21 07:18:57,"Leg Workout",1h 12m,"Bulgarian Split Squat",1,18.0,10.0,0,0.0,
2023-06-21 07:18:57,"Leg Workout",1h 12m,"Bulgarian Split Squat",3,18.0,12.0,0,0.0,
2023-06-21 07:18:57,"Leg Workout",1h 12m,"Bulgarian Split Squat",2,18.0,10.0,0,0.0,
2023-06-21 07:18:57,"Leg Workout",1h 12m,"Standing Calf Raise (Machine)",3,95.0,12.0,0,0.0,
2023-06-21 07:18:57,"Leg Workout",1h 12m,"Standing Calf Raise (Machine)",1,85.0,15.0,0,0.0,
2023-06-21 07:18:57,"Leg Workout",1h 12m,"Standing Calf Raise (Machine)",2,90.0,12.0,0,0.0,
2023-06-21 07:18:57,"Leg Workout",1h 12m,"Trap Bar Deadlift",3,45.0,10.0,0,0.0,
2023-06-21 07:18:57,"Leg Workout",1h 12m,"Trap Bar Deadlift",2,45.0,8.0,0,0.0,
2023-06-21 07:18:57,"Leg Workout",1h 12m,"Trap Bar Deadlift",4,45.0,10.0,0,0.0,
2023-06-21 07:18:57,"Leg Workout",1h 12m,"Trap Bar Deadlift",1,35.0,10.0,0,0.0,
2023-06-21 07:18:57,"Leg Workout",1h 12m,"Calf Press on Seated Leg Press",3,35.0,15.0,0,0.0,
2023-06-21 07:18:57,"Leg Workout",1h 12m,"Calf Press on Seated Leg Press",1,45.0,12.0,0,0.0,
2023-06-21 07:18:57,"Leg Workout",1h 12m,"Calf Press on Seated Leg Press",2,35.0,15.0,0,0.0,
2023-06-21 07:18:57,"Leg Workout",1h 12m,"Glute Ham Raise",3,0.0,6.0,0,0.0,
2023-06-21 07:18:57,"Leg Workout",1h 12m,"Glute Ham Raise",2,0.0,6.0,0,0.0,
2023-06-21 07:18:57,"Leg Workout",1h 12m,"Glute Ham Raise",1,0.0,6.0,0,0.0,
2023-06-23 17:39:39,"Push",59m,"Bench Press (Barbell)",2,35.0,10.0,0,0.0,
2023-06-23 17:39:39,"Push",59m,"Bench Press (Barbell)",3,35.0,10.0,0,0.0,
2023-06-23 17:39:39,"Push",59m,"Bench Press (Barbell)",,0,0.0,0,0,
2023-06-23 17:39:39,"Push",59m,"Bench Press (Barbell)",1,35.0,12.0,0,0.0,
2023-06-23 17:39:39,"Push",59m,"Incline Bench Press (Barbell)",1,15.0,12.0,0,0.0,
2023-06-23 17:39:39,"Push",59m,"Incline Bench Press (Barbell)",3,25.0,8.0,0,0.0,
2023-06-23 17:39:39,"Push",59m,"Incline Bench Press (Barbell)",2,20.0,10.0,0,0.0,
2023-06-23 17:39:39,"Push",59m,"Lateral Raise (Cable)",3,10.0,12.0,0,0.0,
2023-06-23 17:39:39,"Push",59m,"Lateral Raise (Cable)",1,10.0,10.0,0,0.0,
2023-06-23 17:39:39,"Push",59m,"Lateral Raise (Cable)",2,10.0,12.0,0,0.0,
2023-06-23 17:39:39,"Push",59m,"Overhead Press (Dumbbell)",4,15.0,10.0,0,0.0,
2023-06-23 17:39:39,"Push",59m,"Overhead Press (Dumbbell)",2,20.0,12.0,0,0.0,
2023-06-23 17:39:39,"Push",59m,"Overhead Press (Dumbbell)",3,20.0,12.0,0,0.0,
2023-06-23 17:39:39,"Push",59m,"Overhead Press (Dumbbell)",1,15.0,15.0,0,0.0,
2023-06-23 17:39:39,"Push",59m,"Triceps Pushdown (Cable - Straight Bar)",2,32.5,10.0,0,0.0,
2023-06-23 17:39:39,"Push",59m,"Triceps Pushdown (Cable - Straight Bar)",3,32.5,10.0,0,0.0,
2023-06-23 17:39:39,"Push",59m,"Triceps Pushdown (Cable - Straight Bar)",1,25.0,12.0,0,0.0,
2023-06-23 17:39:39,"Push",59m,"Knee Raise (Captain's Chair)",1,0,8.0,0,0.0,
2023-06-23 17:39:39,"Push",59m,"Knee Raise (Captain's Chair)",3,0,8.0,0,0.0,
2023-06-23 17:39:39,"Push",59m,"Knee Raise (Captain's Chair)",2,0,8.0,0,0.0,
2023-06-23 17:39:39,"Push",59m,"Chest Fly",1,10.0,15.0,0,0.0,
2023-06-23 17:39:39,"Push",59m,"Chest Fly",2,10.0,15.0,0,0.0,
2023-06-23 17:39:39,"Push",59m,"Chest Fly",3,10.0,15.0,0,0.0,
2023-06-24 19:25:14,"Pull",1h 23m,"Pull Up",1,0,6.0,0,0.0,
2023-06-24 19:25:14,"Pull",1h 23m,"Pull Up",2,0,6.0,0,0.0,
2023-06-24 19:25:14,"Pull",1h 23m,"Pull Up",3,0,4.0,0,0.0,
2023-06-24 19:25:14,"Pull",1h 23m,"Kneeling Pulldown (Band)",1,140.0,15.0,0,0.0,
2023-06-24 19:25:14,"Pull",1h 23m,"Kneeling Pulldown (Band)",2,140.0,15.0,0,0.0,
2023-06-24 19:25:14,"Pull",1h 23m,"Kneeling Pulldown (Band)",3,140.0,15.0,0,0.0,
2023-06-24 19:25:14,"Pull",1h 23m,"Bent Over One Arm Row (Dumbbell)",2,35.0,12.0,0,0.0,
2023-06-24 19:25:14,"Pull",1h 23m,"Bent Over One Arm Row (Dumbbell)",1,35.0,12.0,0,0.0,
2023-06-24 19:25:14,"Pull",1h 23m,"Bent Over One Arm Row (Dumbbell)",3,40.0,10.0,0,0.0,
2023-06-24 19:25:14,"Pull",1h 23m,"Bent Over One Arm Row (Dumbbell)",4,40.0,10.0,0,0.0,
2023-06-24 19:25:14,"Pull",1h 23m,"Preacher Curl (Barbell)",3,40.0,10.0,0,0.0,
2023-06-24 19:25:14,"Pull",1h 23m,"Preacher Curl (Barbell)",1,40.0,12.0,0,0.0,
2023-06-24 19:25:14,"Pull",1h 23m,"Preacher Curl (Barbell)",2,40.0,12.0,0,0.0,
2023-06-24 19:25:14,"Pull",1h 23m,"Hammer Curl (Dumbbell)",3,15.0,6.0,0,0.0,
2023-06-24 19:25:14,"Pull",1h 23m,"Hammer Curl (Dumbbell)",2,15.0,10.0,0,0.0,
2023-06-24 19:25:14,"Pull",1h 23m,"Hammer Curl (Dumbbell)",1,20.0,10.0,0,0.0,
2023-06-24 19:25:14,"Pull",1h 23m,"Lat Pulldown (Machine)",1,80.0,15.0,0,0.0,
2023-06-24 19:25:14,"Pull",1h 23m,"Lat Pulldown (Machine)",2,85.0,15.0,0,0.0,
2023-06-24 19:25:14,"Pull",1h 23m,"Lat Pulldown (Machine)",3,95.0,12.0,0,0.0,
2023-06-24 19:25:14,"Pull",1h 23m,"Face Pull (Cable)",3,25.0,12.0,0,0.0,
2023-06-24 19:25:14,"Pull",1h 23m,"Face Pull (Cable)",1,20.0,15.0,0,0.0,
2023-06-24 19:25:14,"Pull",1h 23m,"Face Pull (Cable)",2,25.0,12.0,0,0.0,
2023-06-24 19:25:14,"Pull",1h 23m,"Bent Over Row (Barbell)",4,70.0,8.0,0,0.0,
2023-06-24 19:25:14,"Pull",1h 23m,"Bent Over Row (Barbell)",1,60.0,12.0,0,0.0,
2023-06-24 19:25:14,"Pull",1h 23m,"Bent Over Row (Barbell)",2,70.0,10.0,0,0.0,
2023-06-24 19:25:14,"Pull",1h 23m,"Bent Over Row (Barbell)",3,70.0,10.0,0,0.0,
2023-06-24 19:25:14,"Pull",1h 23m,"Knee Raise (Captain's Chair)",3,0,6.0,0,0.0,
2023-06-24 19:25:14,"Pull",1h 23m,"Knee Raise (Captain's Chair)",2,0,8.0,0,0.0,
2023-06-24 19:25:14,"Pull",1h 23m,"Knee Raise (Captain's Chair)",1,0,8.0,0,0.0,
2023-07-02 13:00:00,"Pull",1h 9m,"Pull Up",1,0,6.0,0,0.0,
2023-07-02 13:00:00,"Pull",1h 9m,"Pull Up",2,0,6.0,0,0.0,
2023-07-02 13:00:00,"Pull",1h 9m,"Pull Up",3,0,6.0,0,0.0,
2023-07-02 13:00:00,"Pull",1h 9m,"Kneeling Pulldown (Band)",3,65.0,15.0,0,0.0,
2023-07-02 13:00:00,"Pull",1h 9m,"Kneeling Pulldown (Band)",2,62.0,12.0,0,0.0,
2023-07-02 13:00:00,"Pull",1h 9m,"Kneeling Pulldown (Band)",1,65.0,12.0,0,0.0,
2023-07-02 13:00:00,"Pull",1h 9m,"Bent Over One Arm Row (Dumbbell)",4,40.0,8.0,0,0.0,
2023-07-02 13:00:00,"Pull",1h 9m,"Bent Over One Arm Row (Dumbbell)",3,40.0,10.0,0,0.0,
2023-07-02 13:00:00,"Pull",1h 9m,"Bent Over One Arm Row (Dumbbell)",2,35.0,12.0,0,0.0,
2023-07-02 13:00:00,"Pull",1h 9m,"Bent Over One Arm Row (Dumbbell)",1,35.0,12.0,0,0.0,
2023-07-02 13:00:00,"Pull",1h 9m,"Preacher Curl (Barbell)",3,40.0,10.0,0,0.0,
2023-07-02 13:00:00,"Pull",1h 9m,"Preacher Curl (Barbell)",1,40.0,12.0,0,0.0,
2023-07-02 13:00:00,"Pull",1h 9m,"Preacher Curl (Barbell)",2,40.0,10.0,0,0.0,
2023-07-02 13:00:00,"Pull",1h 9m,"Hammer Curl (Dumbbell)",1,20.0,10.0,0,0.0,
2023-07-02 13:00:00,"Pull",1h 9m,"Hammer Curl (Dumbbell)",2,20.0,10.0,0,0.0,
2023-07-02 13:00:00,"Pull",1h 9m,"Lat Pulldown (Machine)",1,80.0,12.0,0,0.0,
2023-07-02 13:00:00,"Pull",1h 9m,"Lat Pulldown (Machine)",2,85.0,12.0,0,0.0,
2023-07-02 13:00:00,"Pull",1h 9m,"Lat Pulldown (Machine)",3,90.0,12.0,0,0.0,
2023-07-02 13:00:00,"Pull",1h 9m,"Face Pull (Cable)",2,22.5,12.0,0,0.0,
2023-07-02 13:00:00,"Pull",1h 9m,"Face Pull (Cable)",W,25.0,15.0,0,0.0,
2023-07-02 13:00:00,"Pull",1h 9m,"Face Pull (Cable)",1,22.5,15.0,0,0.0,
2023-07-02 13:00:00,"Pull",1h 9m,"Face Pull (Cable)",3,27.5,15.0,0,0.0,
2023-07-02 13:00:00,"Pull",1h 9m,"Bent Over Row (Barbell)",4,50.0,12.0,0,0.0,
2023-07-02 13:00:00,"Pull",1h 9m,"Bent Over Row (Barbell)",2,50.0,12.0,0,0.0,
2023-07-02 13:00:00,"Pull",1h 9m,"Bent Over Row (Barbell)",1,50.0,12.0,0,0.0,
2023-07-02 13:00:00,"Pull",1h 9m,"Bent Over Row (Barbell)",3,50.0,12.0,0,0.0,
2023-07-02 13:00:00,"Pull",1h 9m,"Knee Raise (Captain's Chair)",1,0,10.0,0,0.0,
2023-07-02 13:00:00,"Pull",1h 9m,"Knee Raise (Captain's Chair)",2,0,10.0,0,0.0,
2023-07-03 14:53:22,"Push",1h 6m,"Bench Press (Barbell)",2,35.0,5.0,0,0.0,
2023-07-03 14:53:22,"Push",1h 6m,"Bench Press (Barbell)",1,25.0,5.0,0,0.0,
2023-07-03 14:53:22,"Push",1h 6m,"Bench Press (Barbell)",3,40.0,5.0,0,0.0,
2023-07-03 14:53:22,"Push",1h 6m,"Incline Bench Press (Barbell)",1,25.0,8.0,0,0.0,
2023-07-03 14:53:22,"Push",1h 6m,"Incline Bench Press (Barbell)",2,25.0,10.0,0,0.0,
2023-07-03 14:53:22,"Push",1h 6m,"Incline Bench Press (Barbell)",3,30.0,8.0,0,0.0,
2023-07-03 14:53:22,"Push",1h 6m,"Lateral Raise (Cable)",2,10.5,12.0,0,0.0,
2023-07-03 14:53:22,"Push",1h 6m,"Lateral Raise (Cable)",3,10.5,12.0,0,0.0,
2023-07-03 14:53:22,"Push",1h 6m,"Lateral Raise (Cable)",1,7.5,12.0,0,0.0,
2023-07-03 14:53:22,"Push",1h 6m,"Overhead Press (Dumbbell)",2,15.0,12.0,0,0.0,
2023-07-03 14:53:22,"Push",1h 6m,"Overhead Press (Dumbbell)",3,15.0,12.0,0,0.0,
2023-07-03 14:53:22,"Push",1h 6m,"Overhead Press (Dumbbell)",1,15.0,12.0,0,0.0,
2023-07-03 14:53:22,"Push",1h 6m,"Triceps Pushdown (Cable - Straight Bar)",1,22.5,12.0,0,0.0,
2023-07-03 14:53:22,"Push",1h 6m,"Triceps Pushdown (Cable - Straight Bar)",2,24.0,12.0,0,0.0,
2023-07-03 14:53:22,"Push",1h 6m,"Triceps Pushdown (Cable - Straight Bar)",3,24.0,12.0,0,0.0,
2023-07-03 14:53:22,"Push",1h 6m,"Knee Raise (Captain's Chair)",2,0,8.0,0,0.0,
2023-07-03 14:53:22,"Push",1h 6m,"Knee Raise (Captain's Chair)",3,0,8.0,0,0.0,
2023-07-03 14:53:22,"Push",1h 6m,"Knee Raise (Captain's Chair)",1,0,6.0,0,0.0,
2023-07-08 20:35:33,"Push",55m,"Bench Press (Barbell)",1,30.0,12.0,0,0.0,
2023-07-08 20:35:33,"Push",55m,"Bench Press (Barbell)",2,35.0,12.0,0,0.0,
2023-07-08 20:35:33,"Push",55m,"Bench Press (Barbell)",3,40.0,12.0,0,0.0,
2023-07-08 20:35:33,"Push",55m,"Incline Bench Press (Barbell)",3,35.0,10.0,0,0.0,
2023-07-08 20:35:33,"Push",55m,"Incline Bench Press (Barbell)",1,30.0,8.0,0,0.0,
2023-07-08 20:35:33,"Push",55m,"Incline Bench Press (Barbell)",2,30.0,10.0,0,0.0,
2023-07-08 20:35:33,"Push",55m,"Lateral Raise (Cable)",1,15.0,12.0,0,0.0,
2023-07-08 20:35:33,"Push",55m,"Lateral Raise (Cable)",2,20.0,12.0,0,0.0,
2023-07-08 20:35:33,"Push",55m,"Lateral Raise (Cable)",3,20.0,15.0,0,0.0,
2023-07-08 20:35:33,"Push",55m,"Overhead Press (Dumbbell)",1,15.0,15.0,0,0.0,
2023-07-08 20:35:33,"Push",55m,"Overhead Press (Dumbbell)",3,20.0,12.0,0,0.0,
2023-07-08 20:35:33,"Push",55m,"Overhead Press (Dumbbell)",2,15.0,15.0,0,0.0,
2023-07-08 20:35:33,"Push",55m,"Triceps Pushdown (Cable - Straight Bar)",1,45.0,12.0,0,0.0,
2023-07-08 20:35:33,"Push",55m,"Triceps Pushdown (Cable - Straight Bar)",2,45.0,15.0,0,0.0,
2023-07-08 20:35:33,"Push",55m,"Triceps Pushdown (Cable - Straight Bar)",3,45.0,13.0,0,0.0,
2023-07-08 20:35:33,"Push",55m,"Knee Raise (Captain's Chair)",1,0,8.0,0,0.0,
2023-07-08 20:35:33,"Push",55m,"Knee Raise (Captain's Chair)",3,0,8.0,0,0.0,
2023-07-08 20:35:33,"Push",55m,"Knee Raise (Captain's Chair)",2,0,8.0,0,0.0,
2023-07-08 20:35:33,"Push",55m,"Triceps Extension (Cable)",2,30.0,12.0,0,0.0,
2023-07-08 20:35:33,"Push",55m,"Triceps Extension (Cable)",3,35.0,12.0,0,0.0,
2023-07-08 20:35:33,"Push",55m,"Triceps Extension (Cable)",1,25.0,12.0,0,0.0,
2023-07-10 21:15:24,"Pull",1h 4m,"Pull Up",2,0,6.0,0,0.0,
2023-07-10 21:15:24,"Pull",1h 4m,"Pull Up",3,0,6.0,0,0.0,
2023-07-10 21:15:24,"Pull",1h 4m,"Pull Up",1,0,8.0,0,0.0,
2023-07-10 21:15:24,"Pull",1h 4m,"Kneeling Pulldown (Band)",2,130.0,15.0,0,0.0,
2023-07-10 21:15:24,"Pull",1h 4m,"Kneeling Pulldown (Band)",3,130.0,15.0,0,0.0,
2023-07-10 21:15:24,"Pull",1h 4m,"Kneeling Pulldown (Band)",1,110.0,15.0,0,0.0,
2023-07-10 21:15:24,"Pull",1h 4m,"Bent Over One Arm Row (Dumbbell)",1,40.0,12.0,0,0.0,
2023-07-10 21:15:24,"Pull",1h 4m,"Bent Over One Arm Row (Dumbbell)",3,40.0,10.0,0,0.0,
2023-07-10 21:15:24,"Pull",1h 4m,"Bent Over One Arm Row (Dumbbell)",2,40.0,10.0,0,0.0,
2023-07-10 21:15:24,"Pull",1h 4m,"Preacher Curl (Barbell)",1,40.0,15.0,0,0.0,
2023-07-10 21:15:24,"Pull",1h 4m,"Preacher Curl (Barbell)",2,50.0,12.0,0,0.0,
2023-07-10 21:15:24,"Pull",1h 4m,"Preacher Curl (Barbell)",3,50.0,12.0,0,0.0,
2023-07-10 21:15:24,"Pull",1h 4m,"Hammer Curl (Dumbbell)",3,20.0,12.0,0,0.0,
2023-07-10 21:15:24,"Pull",1h 4m,"Hammer Curl (Dumbbell)",2,20.0,12.0,0,0.0,
2023-07-10 21:15:24,"Pull",1h 4m,"Hammer Curl (Dumbbell)",1,20.0,11.0,0,0.0,
2023-07-10 21:15:24,"Pull",1h 4m,"Lat Pulldown (Machine)",1,80.0,12.0,0,0.0,
2023-07-10 21:15:24,"Pull",1h 4m,"Lat Pulldown (Machine)",2,90.0,12.0,0,0.0,
2023-07-10 21:15:24,"Pull",1h 4m,"Lat Pulldown (Machine)",3,100.0,12.0,0,0.0,
2023-07-10 21:15:24,"Pull",1h 4m,"Face Pull (Cable)",3,30.0,15.0,0,0.0,
2023-07-10 21:15:24,"Pull",1h 4m,"Face Pull (Cable)",W,25.0,12.0,0,0.0,
2023-07-10 21:15:24,"Pull",1h 4m,"Face Pull (Cable)",2,30.0,15.0,0,0.0,
2023-07-10 21:15:24,"Pull",1h 4m,"Face Pull (Cable)",1,30.0,15.0,0,0.0,
2023-07-10 21:15:24,"Pull",1h 4m,"Bent Over Row (Barbell)",4,60.0,10.0,0,0.0,
2023-07-10 21:15:24,"Pull",1h 4m,"Bent Over Row (Barbell)",3,60.0,10.0,0,0.0,
2023-07-10 21:15:24,"Pull",1h 4m,"Bent Over Row (Barbell)",1,60.0,12.0,0,0.0,
2023-07-10 21:15:24,"Pull",1h 4m,"Bent Over Row (Barbell)",2,60.0,12.0,0,0.0,
2023-07-10 21:15:24,"Pull",1h 4m,"Knee Raise (Captain's Chair)",3,0,6.0,0,0.0,
2023-07-10 21:15:24,"Pull",1h 4m,"Knee Raise (Captain's Chair)",1,0,8.0,0,0.0,
2023-07-10 21:15:24,"Pull",1h 4m,"Knee Raise (Captain's Chair)",2,0,8.0,0,0.0,
2023-07-11 20:36:25,"Leg",1h 9m,"Front Squat (Barbell)",2,25.0,5.0,0,0.0,
2023-07-11 20:36:25,"Leg",1h 9m,"Front Squat (Barbell)",3,30.0,5.0,0,0.0,
2023-07-11 20:36:25,"Leg",1h 9m,"Front Squat (Barbell)",4,30.0,5.0,0,0.0,
2023-07-11 20:36:25,"Leg",1h 9m,"Front Squat (Barbell)",1,25.0,5.0,0,0.0,
2023-07-11 20:36:25,"Leg",1h 9m,"Front Squat (Barbell)",5,35.0,5.0,0,0.0,
2023-07-11 20:36:25,"Leg",1h 9m,"Bulgarian Split Squat",1,18.0,8.0,0,0.0,
2023-07-11 20:36:25,"Leg",1h 9m,"Bulgarian Split Squat",3,18.0,12.0,0,0.0,
2023-07-11 20:36:25,"Leg",1h 9m,"Bulgarian Split Squat",2,18.0,12.0,0,0.0,
2023-07-11 20:36:25,"Leg",1h 9m,"Standing Calf Raise (Machine)",3,95.0,12.0,0,0.0,
2023-07-11 20:36:25,"Leg",1h 9m,"Standing Calf Raise (Machine)",1,85.0,15.0,0,0.0,
2023-07-11 20:36:25,"Leg",1h 9m,"Standing Calf Raise (Machine)",2,90.0,12.0,0,0.0,
2023-07-11 20:36:25,"Leg",1h 9m,"Trap Bar Deadlift",1,45.0,10.0,0,0.0,
2023-07-11 20:36:25,"Leg",1h 9m,"Trap Bar Deadlift",2,45.0,10.0,0,0.0,
2023-07-11 20:36:25,"Leg",1h 9m,"Trap Bar Deadlift",3,45.0,10.0,0,0.0,
2023-07-11 20:36:25,"Leg",1h 9m,"Trap Bar Deadlift",4,45.0,12.0,0,0.0,
2023-07-11 20:36:25,"Leg",1h 9m,"Calf Press on Seated Leg Press",2,70.0,10.0,0,0.0,
2023-07-11 20:36:25,"Leg",1h 9m,"Calf Press on Seated Leg Press",3,70.0,15.0,0,0.0,
2023-07-11 20:36:25,"Leg",1h 9m,"Calf Press on Seated Leg Press",1,45.0,15.0,0,0.0,
2023-07-11 20:36:25,"Leg",1h 9m,"Leg Extension (Machine)",1,85.0,10.0,0,0.0,
2023-07-11 20:36:25,"Leg",1h 9m,"Leg Extension (Machine)",3,105.0,10.0,0,0.0,
2023-07-11 20:36:25,"Leg",1h 9m,"Leg Extension (Machine)",2,105.0,10.0,0,0.0,
2023-07-11 20:36:25,"Leg",1h 9m,"Knee Raise (Captain's Chair)",3,0,6.0,0,0.0,
2023-07-11 20:36:25,"Leg",1h 9m,"Knee Raise (Captain's Chair)",1,0,8.0,0,0.0,
2023-07-11 20:36:25,"Leg",1h 9m,"Knee Raise (Captain's Chair)",2,0,8.0,0,0.0,
2023-07-13 15:01:06,"Push",1h 19m,"Bench Press (Barbell)",3,40.0,5.0,0,0.0,
2023-07-13 15:01:06,"Push",1h 19m,"Bench Press (Barbell)",2,35.0,5.0,0,0.0,
2023-07-13 15:01:06,"Push",1h 19m,"Bench Press (Barbell)",5,45.0,5.0,0,0.0,
2023-07-13 15:01:06,"Push",1h 19m,"Bench Press (Barbell)",4,45.0,5.0,0,0.0,
2023-07-13 15:01:06,"Push",1h 19m,"Bench Press (Barbell)",1,25.0,5.0,0,0.0,
2023-07-13 15:01:06,"Push",1h 19m,"Incline Bench Press (Barbell)",1,25.0,8.0,0,0.0,
2023-07-13 15:01:06,"Push",1h 19m,"Incline Bench Press (Barbell)",3,30.0,8.0,0,0.0,
